order_id,customer_id,order_date,order_month,order_year,order_quarter,day_of_week,is_weekend,is_month_end,city,region,acquisition_channel,subtotal,shipping_cost,order_total,discount_pct,status,num_items
ORD0008340,CUS04041,2023-12-24,2023-12,2023,Q4,Sunday,True,True,Newcastle,England,Google Ads,24.74,6.57,31.31,0.25,Completed,1
ORD0008341,CUS04042,2024-12-08,2024-12,2024,Q4,Sunday,True,False,Birmingham,England,Paid Social,57.98,4.73,62.71,0.0,Completed,2
ORD0008342,CUS04042,2024-12-23,2024-12,2024,Q4,Monday,False,False,Birmingham,England,Paid Social,513.39,21.73,535.12,0.0,Completed,4
ORD0008343,CUS04043,2023-12-11,2023-12,2023,Q4,Monday,False,False,Glasgow,Scotland,Referral,449.95,12.73,462.68,0.0,Completed,3
ORD0008344,CUS04044,2022-03-27,2022-03,2022,Q1,Sunday,True,True,London,England,Paid Social,21.03,4.33,25.36,0.19,Completed,2
ORD0008345,CUS04045,2022-05-21,2022-05,2022,Q2,Saturday,True,False,London,England,Paid Social,114.98,5.27,120.25,0.0,Completed,2
ORD0008346,CUS04046,2023-12-06,2023-12,2023,Q4,Wednesday,False,False,Glasgow,Scotland,Google Ads,199.97,9.59,209.56,0.0,Completed,3
ORD0008347,CUS04046,2024-04-23,2024-04,2024,Q2,Tuesday,False,False,Glasgow,Scotland,Google Ads,177.98,8.74,186.72,0.0,Completed,2
ORD0008348,CUS04046,2024-05-07,2024-05,2024,Q2,Tuesday,False,False,Glasgow,Scotland,Google Ads,59.99,8.64,68.63,0.0,Completed,1
ORD0008349,CUS04047,2022-11-07,2022-11,2022,Q4,Monday,False,False,Glasgow,Scotland,Google Ads,161.7,9.48,171.18,0.0,Completed,2
ORD0008350,CUS04047,2022-11-21,2022-11,2022,Q4,Monday,False,False,Glasgow,Scotland,Google Ads,185.67,10.11,195.78,0.0,Completed,3
ORD0008351,CUS04047,2023-02-13,2023-02,2023,Q1,Monday,False,False,Glasgow,Scotland,Google Ads,144.98,9.59,154.57,0.0,Cancelled,2
ORD0008352,CUS04047,2023-04-26,2023-04,2023,Q2,Wednesday,False,True,Glasgow,Scotland,Google Ads,24.29,9.06,33.35,0.19,Completed,1
ORD0008353,CUS04047,2023-06-13,2023-06,2023,Q2,Tuesday,False,False,Glasgow,Scotland,Google Ads,89.99,8.43,98.42,0.0,Completed,1
ORD0008354,CUS04047,2023-09-01,2023-09,2023,Q3,Friday,False,False,Glasgow,Scotland,Google Ads,294.97,9.75,304.72,0.0,Completed,3
ORD0008355,CUS04047,2023-10-30,2023-10,2023,Q4,Monday,False,True,Glasgow,Scotland,Google Ads,460.78,35.1,495.88,0.28,Completed,1
ORD0008356,CUS04047,2024-01-24,2024-01,2024,Q1,Wednesday,False,True,Glasgow,Scotland,Google Ads,94.58,9.06,103.64,0.14,Completed,1
ORD0008357,CUS04047,2024-02-07,2024-02,2024,Q1,Wednesday,False,False,Glasgow,Scotland,Google Ads,11.71,8.74,20.45,0.0,Completed,1
ORD0008358,CUS04047,2024-02-21,2024-02,2024,Q1,Wednesday,False,False,Glasgow,Scotland,Google Ads,159.98,9.79,169.77,0.0,Pending,2
ORD0008359,CUS04047,2024-06-13,2024-06,2024,Q2,Thursday,False,False,Glasgow,Scotland,Google Ads,21.97,8.39,30.36,0.0,Completed,2
ORD0008360,CUS04047,2024-07-17,2024-07,2024,Q3,Wednesday,False,False,Glasgow,Scotland,Google Ads,49.99,8.12,58.11,0.0,Completed,1
ORD0008361,CUS04047,2024-09-02,2024-09,2024,Q3,Monday,False,False,Glasgow,Scotland,Google Ads,38.98,8.39,47.37,0.0,Completed,1
ORD0008362,CUS04047,2024-09-23,2024-09,2024,Q3,Monday,False,False,Glasgow,Scotland,Google Ads,44.99,8.18,53.17,0.0,Completed,1
ORD0008363,CUS04047,2024-11-14,2024-11,2024,Q4,Thursday,False,False,Glasgow,Scotland,Google Ads,12.99,8.43,21.42,0.0,Completed,1
ORD0008364,CUS04048,2023-01-20,2023-01,2023,Q1,Friday,False,False,London,England,Google Ads,569.97,43.91,613.88,0.0,Completed,2
ORD0008365,CUS04049,2023-06-16,2023-06,2023,Q2,Friday,False,False,London,England,Google Ads,34.99,4.43,39.42,0.0,Completed,1
ORD0008366,CUS04049,2023-06-30,2023-06,2023,Q2,Friday,False,True,London,England,Google Ads,41.99,4.12,46.11,0.16,Cancelled,1
ORD0008367,CUS04049,2023-07-16,2023-07,2023,Q3,Sunday,True,False,London,England,Google Ads,89.99,4.43,94.42,0.0,Completed,1
ORD0008368,CUS04049,2023-10-14,2023-10,2023,Q4,Saturday,True,False,London,England,Google Ads,369.98,17.77,387.75,0.0,Completed,2
ORD0008369,CUS04049,2023-12-10,2023-12,2023,Q4,Sunday,True,False,London,England,Google Ads,139.99,3.97,143.96,0.0,Completed,1
ORD0008370,CUS04049,2023-12-24,2023-12,2023,Q4,Sunday,True,True,London,England,Google Ads,934.75,46.01,980.76,0.18,Returned,2
ORD0008371,CUS04049,2024-01-07,2024-01,2024,Q1,Sunday,True,False,London,England,Google Ads,779.92,8.13,788.05,0.0,Completed,4
ORD0008372,CUS04049,2024-03-16,2024-03,2024,Q1,Saturday,True,False,London,England,Google Ads,179.98,5.06,185.04,0.0,Completed,1
ORD0008373,CUS04049,2024-03-30,2024-03,2024,Q1,Saturday,True,True,London,England,Google Ads,157.3,6.32,163.62,0.22,Returned,4
ORD0008374,CUS04049,2024-04-13,2024-04,2024,Q2,Saturday,True,False,London,England,Google Ads,7.99,4.01,12.0,0.0,Completed,1
ORD0008375,CUS04050,2024-01-08,2024-01,2024,Q1,Monday,False,False,Cardiff,Wales,Google Ads,62.98,9.74,72.72,0.0,Completed,2
ORD0008376,CUS04050,2024-03-20,2024-03,2024,Q1,Wednesday,False,False,Cardiff,Wales,Google Ads,39.99,10.58,50.57,0.0,Completed,1
ORD0008377,CUS04051,2024-11-24,2024-11,2024,Q4,Sunday,True,True,London,England,Paid Social,110.98,5.27,116.25,0.26,Returned,2
ORD0008378,CUS04051,2024-12-08,2024-12,2024,Q4,Sunday,True,False,London,England,Paid Social,669.98,55.25,725.23,0.0,Completed,2
ORD0008379,CUS04052,2022-06-15,2022-06,2022,Q2,Wednesday,False,False,London,England,Google Ads,29.99,5.06,35.05,0.0,Returned,1
ORD0008380,CUS04052,2022-07-27,2022-07,2022,Q3,Wednesday,False,True,London,England,Google Ads,147.87,7.79,155.66,0.13,Completed,2
ORD0008381,CUS04052,2022-11-12,2022-11,2022,Q4,Saturday,True,False,London,England,Google Ads,38.98,4.39,43.37,0.0,Completed,1
ORD0008382,CUS04053,2024-11-20,2024-11,2024,Q4,Wednesday,False,False,London,England,Referral,23.97,4.43,28.4,0.0,Completed,1
ORD0008383,CUS04054,2023-08-19,2023-08,2023,Q3,Saturday,True,False,Manchester,England,Direct,204.98,5.56,210.54,0.0,Completed,2
ORD0008384,CUS04054,2023-09-29,2023-09,2023,Q3,Friday,False,True,Manchester,England,Direct,33.91,4.79,38.7,0.13,Completed,1
ORD0008385,CUS04054,2023-10-13,2023-10,2023,Q4,Friday,False,False,Manchester,England,Direct,196.69,5.69,202.38,0.0,Completed,3
ORD0008386,CUS04055,2023-03-30,2023-03,2023,Q1,Thursday,False,True,Leeds,England,Direct,35.54,4.88,40.42,0.21,Completed,1
ORD0008387,CUS04056,2023-02-22,2023-02,2023,Q1,Wednesday,False,False,Bristol,England,Google Ads,279.98,4.84,284.82,0.0,Completed,1
ORD0008388,CUS04056,2023-05-04,2023-05,2023,Q2,Thursday,False,False,Bristol,England,Google Ads,84.98,6.56,91.54,0.0,Completed,2
ORD0008389,CUS04057,2023-05-25,2023-05,2023,Q2,Thursday,False,True,Sheffield,England,Paid Social,114.68,6.13,120.81,0.26,Pending,2
ORD0008390,CUS04058,2023-08-09,2023-08,2023,Q3,Wednesday,False,False,Liverpool,England,Paid Social,54.99,6.82,61.81,0.0,Pending,1
ORD0008391,CUS04058,2023-11-05,2023-11,2023,Q4,Sunday,True,False,Liverpool,England,Paid Social,19.99,4.83,24.82,0.0,Completed,1
ORD0008392,CUS04058,2023-11-19,2023-11,2023,Q4,Sunday,True,False,Liverpool,England,Paid Social,137.99,5.04,143.03,0.08,Completed,1
ORD0008393,CUS04058,2024-01-10,2024-01,2024,Q1,Wednesday,False,False,Liverpool,England,Paid Social,359.96,6.46,366.42,0.0,Cancelled,4
ORD0008394,CUS04058,2024-03-20,2024-03,2024,Q1,Wednesday,False,False,Liverpool,England,Paid Social,189.98,4.78,194.76,0.0,Completed,2
ORD0008395,CUS04059,2023-07-12,2023-07,2023,Q3,Wednesday,False,False,London,England,Paid Social,67.98,4.85,72.83,0.0,Completed,2
ORD0008396,CUS04060,2024-09-28,2024-09,2024,Q3,Saturday,True,True,London,England,Google Ads,331.08,42.23,373.31,0.14,Returned,2
ORD0008397,CUS04060,2024-10-28,2024-10,2024,Q4,Monday,False,True,London,England,Google Ads,161.93,5.16,167.09,0.21,Completed,2
ORD0008398,CUS04060,2024-11-11,2024-11,2024,Q4,Monday,False,False,London,England,Google Ads,69.98,5.06,75.04,0.0,Completed,2
ORD0008399,CUS04061,2023-05-03,2023-05,2023,Q2,Wednesday,False,False,Liverpool,England,Paid Social,38.98,5.56,43.87,0.0,Completed,1
ORD0008400,CUS04061,2023-10-30,2023-10,2023,Q4,Monday,False,True,Liverpool,England,Paid Social,80.27,7.03,87.3,0.27,Completed,2
ORD0008401,CUS04061,2024-03-10,2024-03,2024,Q1,Sunday,True,False,Liverpool,England,Paid Social,164.97,11.86,176.83,0.0,Completed,1
ORD0008402,CUS04061,2024-04-23,2024-04,2024,Q2,Tuesday,False,False,Liverpool,England,Paid Social,49.99,4.62,54.61,0.0,Completed,1
ORD0008403,CUS04061,2024-08-16,2024-08,2024,Q3,Friday,False,False,Liverpool,England,Paid Social,32.19,5.56,37.12,0.08,Completed,1
ORD0008404,CUS04061,2024-09-19,2024-09,2024,Q3,Thursday,False,False,Liverpool,England,Paid Social,849.94,37.27,887.21,0.0,Completed,3
ORD0008405,CUS04061,2024-10-26,2024-10,2024,Q4,Saturday,True,True,Liverpool,England,Paid Social,279.96,14.07,294.03,0.22,Completed,3
ORD0008406,CUS04062,2022-12-16,2022-12,2022,Q4,Friday,False,False,Leeds,England,Paid Social,11.71,5.45,17.16,0.0,Completed,1
ORD0008407,CUS04062,2022-12-30,2022-12,2022,Q4,Friday,False,True,Leeds,England,Paid Social,9.02,5.45,14.47,0.23,Returned,1
ORD0008408,CUS04062,2023-03-11,2023-03,2023,Q1,Saturday,True,False,Leeds,England,Paid Social,249.97,5.82,255.79,0.0,Completed,3
ORD0008409,CUS04062,2023-05-06,2023-05,2023,Q2,Saturday,True,False,Leeds,England,Paid Social,279.96,6.71,286.67,0.0,Completed,2
ORD0008410,CUS04062,2023-08-02,2023-08,2023,Q3,Wednesday,False,False,Leeds,England,Paid Social,12.99,5.13,18.12,0.0,Completed,1
ORD0008411,CUS04062,2023-09-12,2023-09,2023,Q3,Tuesday,False,False,Leeds,England,Paid Social,11.71,5.45,17.16,0.0,Completed,1
ORD0008412,CUS04063,2024-11-24,2024-11,2024,Q4,Sunday,True,True,London,England,Paid Social,45.07,4.64,49.71,0.18,Pending,2
ORD0008413,CUS04064,2024-07-27,2024-07,2024,Q3,Saturday,True,True,Glasgow,Scotland,Paid Social,787.31,52.11,839.42,0.24,Cancelled,3
ORD0008414,CUS04064,2024-11-06,2024-11,2024,Q4,Wednesday,False,False,Glasgow,Scotland,Paid Social,11.71,8.74,20.45,0.0,Completed,1
ORD0008415,CUS04065,2022-03-09,2022-03,2022,Q1,Wednesday,False,False,Manchester,England,Paid Social,19.99,5.46,24.72,0.0,Completed,1
ORD0008416,CUS04066,2023-12-06,2023-12,2023,Q4,Wednesday,False,False,Manchester,England,Email,254.95,6.36,261.31,0.0,Completed,3
ORD0008417,CUS04067,2024-02-23,2024-02,2024,Q1,Friday,False,False,London,England,Organic,678.96,31.69,710.65,0.0,Completed,2
ORD0008418,CUS04068,2022-09-09,2022-09,2022,Q3,Friday,False,False,Leeds,England,Paid Social,164.97,6.39,171.36,0.0,Completed,1
ORD0008419,CUS04069,2023-04-25,2023-04,2023,Q2,Tuesday,False,True,Birmingham,England,Google Ads,250.21,6.72,256.93,0.23,Completed,2
ORD0008420,CUS04070,2022-10-23,2022-10,2022,Q4,Sunday,True,False,London,England,Email,109.99,4.96,114.95,0.0,Completed,1
ORD0008421,CUS04071,2022-06-11,2022-06,2022,Q2,Saturday,True,False,London,England,Email,119.97,5.38,125.35,0.0,Completed,2
ORD0008422,CUS04071,2022-06-30,2022-06,2022,Q2,Thursday,False,True,London,England,Email,26.94,4.43,31.37,0.23,Completed,1
ORD0008423,CUS04071,2022-07-14,2022-07,2022,Q3,Thursday,False,False,London,England,Email,54.99,4.43,59.42,0.0,Completed,1
ORD0008424,CUS04072,2023-11-08,2023-11,2023,Q4,Wednesday,False,False,Birmingham,England,Google Ads,19.99,4.73,24.72,0.0,Completed,1
ORD0008425,CUS04072,2023-12-29,2023-12,2023,Q4,Friday,False,True,Birmingham,England,Google Ads,76.99,5.36,82.35,0.23,Completed,1
ORD0008426,CUS04072,2024-01-12,2024-01,2024,Q1,Friday,False,False,Birmingham,England,Google Ads,94.98,6.51,101.49,0.0,Returned,2
ORD0008427,CUS04073,2022-05-24,2022-05,2022,Q2,Tuesday,False,True,Edinburgh,Scotland,Paid Social,28.69,8.72,37.41,0.18,Completed,1
ORD0008428,CUS04074,2023-09-21,2023-09,2023,Q3,Thursday,False,False,London,England,Paid Social,366.66,6.95,373.61,0.0,Completed,4
ORD0008429,CUS04074,2023-10-05,2023-10,2023,Q4,Thursday,False,False,London,England,Paid Social,1199.94,45.55,1245.49,0.0,Completed,3
ORD0008430,CUS04074,2024-01-17,2024-01,2024,Q1,Wednesday,False,False,London,England,Paid Social,109.99,4.96,114.95,0.0,Returned,1
ORD0008431,CUS04075,2023-10-11,2023-10,2023,Q4,Wednesday,False,False,London,England,Google Ads,192.97,7.16,200.13,0.0,Completed,3
ORD0008432,CUS04075,2024-01-28,2024-01,2024,Q1,Sunday,True,True,London,England,Google Ads,21.82,5.06,26.88,0.16,Completed,1
ORD0008433,CUS04076,2024-01-07,2024-01,2024,Q1,Sunday,True,False,Birmingham,England,Paid Social,32.99,5.67,38.66,0.0,Completed,1
ORD0008434,CUS04077,2024-10-04,2024-10,2024,Q4,Friday,False,False,Manchester,England,Paid Social,389.97,6.3,396.27,0.0,Completed,2
ORD0008435,CUS04078,2022-03-05,2022-03,2022,Q1,Saturday,True,False,Bristol,England,Email,54.99,5.13,60.12,0.0,Completed,1
ORD0008436,CUS04078,2022-03-19,2022-03,2022,Q1,Saturday,True,False,Bristol,England,Email,23.42,6.39,29.81,0.0,Completed,1
ORD0008437,CUS04078,2022-05-06,2022-05,2022,Q2,Friday,False,False,Bristol,England,Email,104.97,9.02,113.99,0.0,Completed,3
ORD0008438,CUS04078,2022-05-20,2022-05,2022,Q2,Friday,False,False,Bristol,England,Email,869.96,32.6,902.56,0.0,Completed,3
ORD0008439,CUS04078,2022-06-26,2022-06,2022,Q2,Sunday,True,True,Bristol,England,Email,176.26,6.35,182.61,0.14,Completed,3
ORD0008440,CUS04079,2022-10-20,2022-10,2022,Q4,Thursday,False,False,London,England,Paid Social,19.32,4.75,24.07,0.08,Completed,1
ORD0008441,CUS04079,2022-12-12,2022-12,2022,Q4,Monday,False,False,London,England,Paid Social,74.98,6.11,81.09,0.0,Completed,2
ORD0008442,CUS04080,2024-04-12,2024-04,2024,Q2,Friday,False,False,Nottingham,England,Google Ads,99.98,5.33,105.31,0.0,Completed,1
ORD0008443,CUS04081,2023-08-18,2023-08,2023,Q3,Friday,False,False,Newcastle,England,Paid Social,98.97,6.53,105.5,0.0,Completed,2
ORD0008444,CUS04082,2022-10-21,2022-10,2022,Q4,Friday,False,False,London,England,Paid Social,88.97,4.7,93.67,0.0,Cancelled,2
ORD0008445,CUS04083,2022-11-03,2022-11,2022,Q4,Thursday,False,False,Manchester,England,Google Ads,129.97,5.88,135.85,0.0,Completed,2
ORD0008446,CUS04084,2022-10-29,2022-10,2022,Q4,Saturday,True,True,London,England,Paid Social,29.99,5.48,35.47,0.25,Completed,1
ORD0008447,CUS04085,2024-11-20,2024-11,2024,Q4,Wednesday,False,False,Birmingham,England,Paid Social,45.98,6.3,52.28,0.0,Completed,2
ORD0008448,CUS04086,2023-06-23,2023-06,2023,Q2,Friday,False,False,London,England,Paid Social,119.98,5.48,125.46,0.0,Pending,2
ORD0008449,CUS04086,2023-09-06,2023-09,2023,Q3,Wednesday,False,False,London,England,Paid Social,66.7,5.38,72.08,0.0,Completed,2
ORD0008450,CUS04086,2024-03-04,2024-03,2024,Q1,Monday,False,False,London,England,Paid Social,39.99,5.48,45.47,0.0,Completed,1
ORD0008451,CUS04087,2023-12-19,2023-12,2023,Q4,Tuesday,False,False,London,England,Paid Social,91.98,4.75,96.73,0.08,Completed,2
ORD0008452,CUS04088,2023-12-17,2023-12,2023,Q4,Sunday,True,False,Liverpool,England,Paid Social,8.99,4.47,13.46,0.0,Pending,1
ORD0008453,CUS04088,2024-03-07,2024-03,2024,Q1,Thursday,False,False,Liverpool,England,Paid Social,29.97,5.25,35.22,0.0,Completed,1
ORD0008454,CUS04088,2024-06-12,2024-06,2024,Q2,Wednesday,False,False,Liverpool,England,Paid Social,551.66,8.61,560.27,0.0,Completed,4
ORD0008455,CUS04088,2024-08-04,2024-08,2024,Q3,Sunday,True,False,Liverpool,England,Paid Social,149.99,5.04,155.03,0.0,Completed,1
ORD0008456,CUS04088,2024-08-18,2024-08,2024,Q3,Sunday,True,False,Liverpool,England,Paid Social,12.99,4.93,17.92,0.0,Completed,1
ORD0008457,CUS04088,2024-10-11,2024-10,2024,Q4,Friday,False,False,Liverpool,England,Paid Social,89.99,4.93,94.92,0.0,Returned,1
ORD0008458,CUS04088,2024-11-01,2024-11,2024,Q4,Friday,False,False,Liverpool,England,Paid Social,156.39,5.04,161.43,0.08,Completed,1
ORD0008459,CUS04089,2024-07-05,2024-07,2024,Q3,Friday,False,False,London,England,Google Ads,349.99,41.6,391.59,0.0,Completed,1
ORD0008460,CUS04090,2023-10-12,2023-10,2023,Q4,Thursday,False,False,Manchester,England,Paid Social,389.93,9.87,399.8,0.0,Pending,4
ORD0008461,CUS04090,2023-10-26,2023-10,2023,Q4,Thursday,False,True,Manchester,England,Paid Social,485.39,45.49,530.88,0.13,Returned,4
ORD0008462,CUS04091,2023-06-30,2023-06,2023,Q2,Friday,False,True,Birmingham,England,Google Ads,230.99,4.83,235.82,0.23,Completed,1
ORD0008463,CUS04092,2024-05-29,2024-05,2024,Q2,Wednesday,False,True,London,England,Referral,48.94,6.0,54.94,0.18,Completed,3
ORD0008464,CUS04093,2023-04-16,2023-04,2023,Q2,Sunday,True,False,London,England,Paid Social,38.98,4.39,43.37,0.0,Returned,1
ORD0008465,CUS04094,2022-07-01,2022-07,2022,Q3,Friday,False,False,Birmingham,England,Paid Social,39.99,5.88,45.87,0.0,Pending,1
ORD0008466,CUS04096,2024-11-23,2024-11,2024,Q4,Saturday,True,False,London,England,Paid Social,129.97,6.74,136.71,0.0,Completed,3
ORD0008467,CUS04097,2023-09-19,2023-09,2023,Q3,Tuesday,False,False,Newcastle,England,Direct,49.99,5.42,55.41,0.0,Cancelled,1
ORD0008468,CUS04098,2024-06-06,2024-06,2024,Q2,Thursday,False,False,Bristol,England,Paid Social,32.99,5.97,38.96,0.0,Completed,1
ORD0008469,CUS04098,2024-06-20,2024-06,2024,Q2,Thursday,False,False,Bristol,England,Paid Social,139.98,7.34,147.32,0.0,Pending,2
ORD0008470,CUS04098,2024-07-09,2024-07,2024,Q3,Tuesday,False,False,Bristol,England,Paid Social,311.46,6.98,318.44,0.11,Completed,3
ORD0008471,CUS04098,2024-08-08,2024-08,2024,Q3,Thursday,False,False,Bristol,England,Paid Social,1214.32,49.23,1263.55,0.08,Completed,3
ORD0008472,CUS04098,2024-08-22,2024-08,2024,Q3,Thursday,False,False,Bristol,England,Paid Social,11.71,5.45,17.16,0.0,Completed,1
ORD0008473,CUS04098,2024-09-20,2024-09,2024,Q3,Friday,False,False,Bristol,England,Paid Social,49.97,5.87,55.84,0.0,Completed,3
ORD0008474,CUS04098,2024-12-29,2024-12,2024,Q4,Sunday,True,True,Bristol,England,Paid Social,28.34,5.13,33.47,0.19,Completed,1
ORD0008475,CUS04099,2024-09-05,2024-09,2024,Q3,Thursday,False,False,London,England,Paid Social,99.45,7.05,106.5,0.05,Completed,3
ORD0008476,CUS04100,2023-06-24,2023-06,2023,Q2,Saturday,True,True,Sheffield,England,Paid Social,47.29,5.23,52.52,0.14,Completed,1
ORD0008477,CUS04100,2023-08-08,2023-08,2023,Q3,Tuesday,False,False,Sheffield,England,Paid Social,152.97,7.75,160.72,0.0,Completed,2
ORD0008478,CUS04101,2022-10-25,2022-10,2022,Q4,Tuesday,False,True,Glasgow,Scotland,Paid Social,126.13,9.23,135.36,0.24,Pending,2
ORD0008479,CUS04102,2022-09-27,2022-09,2022,Q3,Tuesday,False,True,Bristol,England,Paid Social,123.72,6.39,130.11,0.25,Completed,1
ORD0008480,CUS04103,2024-10-23,2024-10,2024,Q4,Wednesday,False,False,Leeds,England,Paid Social,99.99,5.66,105.65,0.0,Cancelled,1
ORD0008481,CUS04104,2024-12-26,2024-12,2024,Q4,Thursday,False,True,Cardiff,Wales,Direct,21.89,10.16,32.05,0.27,Returned,1
ORD0008482,CUS04105,2023-09-07,2023-09,2023,Q3,Thursday,False,False,Glasgow,Scotland,Paid Social,69.98,9.06,79.04,0.0,Completed,1
ORD0008483,CUS04106,2024-12-20,2024-12,2024,Q4,Friday,False,False,Leeds,England,Paid Social,169.97,6.6,176.57,0.0,Completed,3
ORD0008484,CUS04107,2023-10-05,2023-10,2023,Q4,Thursday,False,False,Birmingham,England,Paid Social,40.49,4.58,45.07,0.1,Completed,1
ORD0008485,CUS04108,2023-09-15,2023-09,2023,Q3,Friday,False,False,London,England,Google Ads,128.79,3.97,132.76,0.08,Completed,1
ORD0008486,CUS04109,2023-01-18,2023-01,2023,Q1,Wednesday,False,False,Nottingham,England,Paid Social,49.99,5.02,55.01,0.0,Completed,1
ORD0008487,CUS04109,2023-03-20,2023-03,2023,Q1,Monday,False,False,Nottingham,England,Paid Social,252.95,9.34,262.29,0.0,Completed,4
ORD0008488,CUS04109,2023-04-11,2023-04,2023,Q2,Tuesday,False,False,Nottingham,England,Paid Social,23.69,5.98,29.67,0.0,Completed,2
ORD0008489,CUS04109,2023-08-08,2023-08,2023,Q3,Tuesday,False,False,Nottingham,England,Paid Social,89.98,5.46,95.44,0.0,Completed,1
ORD0008490,CUS04109,2023-08-23,2023-08,2023,Q3,Wednesday,False,False,Nottingham,England,Paid Social,157.97,5.18,163.15,0.0,Completed,3
ORD0008491,CUS04109,2023-09-06,2023-09,2023,Q3,Wednesday,False,False,Nottingham,England,Paid Social,89.98,5.46,95.44,0.0,Completed,1
ORD0008492,CUS04109,2023-11-25,2023-11,2023,Q4,Saturday,True,True,Nottingham,England,Paid Social,333.22,43.97,377.19,0.16,Returned,3
ORD0008493,CUS04109,2023-12-23,2023-12,2023,Q4,Saturday,True,False,Nottingham,England,Paid Social,64.68,6.8,71.48,0.0,Completed,4
ORD0008494,CUS04109,2024-01-18,2024-01,2024,Q1,Thursday,False,False,Nottingham,England,Paid Social,41.7,6.91,48.61,0.0,Completed,2
ORD0008495,CUS04109,2024-04-26,2024-04,2024,Q2,Friday,False,True,Nottingham,England,Paid Social,246.39,18.35,264.74,0.23,Completed,1
ORD0008496,CUS04109,2024-05-15,2024-05,2024,Q2,Wednesday,False,False,Nottingham,England,Paid Social,259.96,8.79,268.75,0.0,Completed,3
ORD0008497,CUS04109,2024-08-21,2024-08,2024,Q3,Wednesday,False,False,Nottingham,England,Paid Social,184.97,7.64,192.61,0.0,Completed,3
ORD0008498,CUS04109,2024-11-02,2024-11,2024,Q4,Saturday,True,False,Nottingham,England,Paid Social,11.71,5.65,17.36,0.0,Returned,1
ORD0008499,CUS04109,2024-11-29,2024-11,2024,Q4,Friday,False,True,Nottingham,England,Paid Social,335.29,9.32,344.61,0.19,Completed,4
ORD0008500,CUS04110,2023-12-16,2023-12,2023,Q4,Saturday,True,False,London,England,Paid Social,218.96,5.65,224.61,0.0,Completed,3
ORD0008501,CUS04111,2023-07-04,2023-07,2023,Q3,Tuesday,False,False,London,England,Google Ads,5.99,3.97,9.96,0.0,Completed,1
ORD0008502,CUS04112,2024-10-14,2024-10,2024,Q4,Monday,False,False,London,England,Referral,259.97,5.65,265.62,0.0,Completed,3
ORD0008503,CUS04112,2024-11-11,2024-11,2024,Q4,Monday,False,False,London,England,Referral,224.96,5.06,230.34,0.0,Completed,3
ORD0008504,CUS04112,2024-11-25,2024-11,2024,Q4,Monday,False,True,London,England,Referral,9.49,4.75,14.24,0.19,Completed,1
ORD0008505,CUS04113,2024-12-04,2024-12,2024,Q4,Wednesday,False,False,Birmingham,England,Paid Social,349.98,19.11,369.09,0.0,Completed,2
ORD0008506,CUS04114,2024-05-28,2024-05,2024,Q2,Tuesday,False,True,Birmingham,England,Google Ads,9.37,5.15,14.52,0.2,Cancelled,1
ORD0008507,CUS04115,2023-08-27,2023-08,2023,Q3,Sunday,True,True,London,England,Google Ads,344.49,5.56,350.05,0.22,Cancelled,3
ORD0008508,CUS04116,2023-06-05,2023-06,2023,Q2,Monday,False,False,London,England,Paid Social,89.99,4.43,94.42,0.0,Cancelled,1
ORD0008509,CUS04117,2024-12-18,2024-12,2024,Q4,Wednesday,False,False,Liverpool,England,Paid Social,54.99,4.93,59.92,0.0,Completed,1
ORD0008510,CUS04118,2024-04-25,2024-04,2024,Q2,Thursday,False,True,London,England,Direct,114.38,6.11,120.49,0.12,Completed,2
ORD0008511,CUS04118,2024-06-07,2024-06,2024,Q2,Friday,False,False,London,England,Direct,250.94,7.87,258.81,0.0,Completed,4
ORD0008512,CUS04118,2024-10-12,2024-10,2024,Q4,Saturday,True,False,London,England,Direct,179.98,5.06,185.04,0.0,Completed,1
ORD0008513,CUS04118,2024-11-30,2024-11,2024,Q4,Saturday,True,True,London,England,Direct,103.59,3.97,107.56,0.26,Completed,1
ORD0008514,CUS04119,2024-02-21,2024-02,2024,Q1,Wednesday,False,False,Bristol,England,Google Ads,319.99,18.15,338.14,0.0,Completed,1
ORD0008515,CUS04120,2022-01-02,2022-01,2022,Q1,Sunday,True,False,Sheffield,England,Direct,189.98,5.08,195.06,0.0,Completed,2
ORD0008516,CUS04121,2024-12-24,2024-12,2024,Q4,Tuesday,False,True,Edinburgh,Scotland,Google Ads,187.73,10.89,198.62,0.18,Completed,3
ORD0008517,CUS04122,2023-05-02,2023-05,2023,Q2,Tuesday,False,False,Leeds,England,Organic,59.98,7.02,67.0,0.0,Completed,1
ORD0008518,CUS04123,2023-11-03,2023-11,2023,Q4,Friday,False,False,Leeds,England,Referral,39.99,6.18,46.17,0.0,Completed,1
ORD0008519,CUS04123,2023-11-17,2023-11,2023,Q4,Friday,False,False,Leeds,England,Referral,319.99,18.15,338.14,0.0,Completed,1
ORD0008520,CUS04123,2023-12-01,2023-12,2023,Q4,Friday,False,False,Leeds,England,Referral,19.99,5.03,25.02,0.0,Completed,1
ORD0008521,CUS04123,2024-02-02,2024-02,2024,Q1,Friday,False,False,Leeds,England,Referral,139.99,4.67,144.66,0.0,Completed,1
ORD0008522,CUS04124,2022-10-02,2022-10,2022,Q4,Sunday,True,False,London,England,Google Ads,299.96,6.84,306.8,0.0,Completed,4
