product_id,date,stock_level,units_sold,stockout_flag
P027,2024-09-20,128,3,0
P027,2024-09-21,124,4,0
P027,2024-09-22,118,6,0
P027,2024-09-23,113,5,0
P027,2024-09-24,110,3,0
P027,2024-09-25,106,4,0
P027,2024-09-26,102,4,0
P027,2024-09-27,99,3,0
P027,2024-09-28,96,3,0
P027,2024-09-29,90,6,0
P027,2024-09-30,87,3,0
P027,2024-10-01,140,2,0
P027,2024-10-02,138,2,0
P027,2024-10-03,134,4,0
P027,2024-10-04,131,3,0
P027,2024-10-05,123,8,0
P027,2024-10-06,116,7,0
P027,2024-10-07,114,2,0
P027,2024-10-08,110,4,0
P027,2024-10-09,106,4,0
P027,2024-10-10,104,2,0
P027,2024-10-11,102,2,0
P027,2024-10-12,94,8,0
P027,2024-10-13,87,7,0
P027,2024-10-14,82,5,0
P027,2024-10-15,80,2,0
P027,2024-10-16,76,4,0
P027,2024-10-17,71,5,0
P027,2024-10-18,69,2,0
P027,2024-10-19,61,8,0
P027,2024-10-20,55,6,0
P027,2024-10-21,52,3,0
P027,2024-10-22,48,4,0
P027,2024-10-23,45,3,0
P027,2024-10-24,43,2,0
P027,2024-10-25,40,3,0
P027,2024-10-26,33,7,0
P027,2024-10-27,29,4,0
P027,2024-10-28,26,3,0
P027,2024-10-29,21,5,0
P027,2024-10-30,18,3,0
P027,2024-10-31,14,4,0
P027,2024-11-01,64,5,0
P027,2024-11-02,54,10,0
P027,2024-11-03,42,12,0
P027,2024-11-04,36,6,0
P027,2024-11-05,33,3,0
P027,2024-11-06,25,8,0
P027,2024-11-07,19,6,0
P027,2024-11-08,11,8,0
P027,2024-11-09,2,9,0
P027,2024-11-10,0,2,1
P027,2024-11-11,0,0,1
P027,2024-11-12,0,0,1
P027,2024-11-13,0,0,1
P027,2024-11-14,0,0,1
P027,2024-11-15,0,0,1
P027,2024-11-16,0,0,1
P027,2024-11-17,0,0,1
P027,2024-11-18,0,0,1
P027,2024-11-19,0,0,1
P027,2024-11-20,0,0,1
P027,2024-11-21,0,0,1
P027,2024-11-22,0,0,1
P027,2024-11-23,0,0,1
P027,2024-11-24,0,0,1
P027,2024-11-25,0,0,1
P027,2024-11-26,0,0,1
P027,2024-11-27,0,0,1
P027,2024-11-28,0,0,1
P027,2024-11-29,0,0,1
P027,2024-11-30,0,0,1
P027,2024-12-01,50,5,0
P027,2024-12-02,47,3,0
P027,2024-12-03,43,4,0
P027,2024-12-04,38,5,0
P027,2024-12-05,32,6,0
P027,2024-12-06,28,4,0
P027,2024-12-07,22,6,0
P027,2024-12-08,14,8,0
P027,2024-12-09,8,6,0
P027,2024-12-10,5,3,0
P027,2024-12-11,0,5,1
P027,2024-12-12,0,0,1
P027,2024-12-13,0,0,1
P027,2024-12-14,0,0,1
P027,2024-12-15,0,0,1
P027,2024-12-16,0,0,1
P027,2024-12-17,0,0,1
P027,2024-12-18,0,0,1
P027,2024-12-19,0,0,1
P027,2024-12-20,0,0,1
P027,2024-12-21,0,0,1
P027,2024-12-22,0,0,1
P027,2024-12-23,0,0,1
P027,2024-12-24,0,0,1
P027,2024-12-25,0,0,1
P027,2024-12-26,0,0,1
P027,2024-12-27,0,0,1
P027,2024-12-28,0,0,1
P027,2024-12-29,0,0,1
P027,2024-12-30,0,0,1
P027,2024-12-31,0,0,1
P028,2022-01-01,108,2,0
P028,2022-01-02,107,1,0
P028,2022-01-03,106,1,0
P028,2022-01-04,106,0,0
P028,2022-01-05,105,1,0
P028,2022-01-06,104,1,0
P028,2022-01-07,104,0,0
P028,2022-01-08,103,1,0
P028,2022-01-09,102,1,0
P028,2022-01-10,101,1,0
P028,2022-01-11,101,0,0
P028,2022-01-12,101,0,0
P028,2022-01-13,100,1,0
P028,2022-01-14,100,0,0
P028,2022-01-15,98,2,0
P028,2022-01-16,97,1,0
P028,2022-01-17,97,0,0
P028,2022-01-18,96,1,0
P028,2022-01-19,96,0,0
P028,2022-01-20,95,1,0
P028,2022-01-21,95,0,0
P028,2022-01-22,93,2,0
P028,2022-01-23,92,1,0
P028,2022-01-24,91,1,0
P028,2022-01-25,91,0,0
P028,2022-01-26,91,0,0
P028,2022-01-27,90,1,0
P028,2022-01-28,89,1,0
P028,2022-01-29,88,1,0
P028,2022-01-30,87,1,0
P028,2022-01-31,87,0,0
P028,2022-02-01,141,1,0
P028,2022-02-02,140,1,0
P028,2022-02-03,139,1,0
P028,2022-02-04,139,0,0
P028,2022-02-05,138,1,0
P028,2022-02-06,136,2,0
P028,2022-02-07,135,1,0
P028,2022-02-08,134,1,0
P028,2022-02-09,134,0,0
P028,2022-02-10,133,1,0
P028,2022-02-11,133,0,0
P028,2022-02-12,131,2,0
P028,2022-02-13,130,1,0
P028,2022-02-14,129,1,0
P028,2022-02-15,128,1,0
P028,2022-02-16,127,1,0
P028,2022-02-17,126,1,0
P028,2022-02-18,126,0,0
P028,2022-02-19,125,1,0
P028,2022-02-20,124,1,0
P028,2022-02-21,124,0,0
P028,2022-02-22,124,0,0
P028,2022-02-23,123,1,0
P028,2022-02-24,122,1,0
P028,2022-02-25,121,1,0
P028,2022-02-26,119,2,0
P028,2022-02-27,117,2,0
P028,2022-02-28,116,1,0
P028,2022-03-01,170,1,0
P028,2022-03-02,169,1,0
P028,2022-03-03,168,1,0
P028,2022-03-04,167,1,0
P028,2022-03-05,165,2,0
P028,2022-03-06,162,3,0
P028,2022-03-07,161,1,0
P028,2022-03-08,159,2,0
P028,2022-03-09,158,1,0
P028,2022-03-10,157,1,0
P028,2022-03-11,156,1,0
P028,2022-03-12,154,2,0
P028,2022-03-13,151,3,0
P028,2022-03-14,150,1,0
P028,2022-03-15,149,1,0
P028,2022-03-16,148,1,0
P028,2022-03-17,146,2,0
P028,2022-03-18,145,1,0
P028,2022-03-19,144,1,0
P028,2022-03-20,142,2,0
P028,2022-03-21,141,1,0
P028,2022-03-22,140,1,0
P028,2022-03-23,139,1,0
P028,2022-03-24,138,1,0
P028,2022-03-25,137,1,0
P028,2022-03-26,134,3,0
P028,2022-03-27,132,2,0
P028,2022-03-28,131,1,0
P028,2022-03-29,131,0,0
P028,2022-03-30,130,1,0
P028,2022-03-31,129,1,0
P028,2022-04-01,182,2,0
P028,2022-04-02,181,1,0
P028,2022-04-03,179,2,0
P028,2022-04-04,177,2,0
P028,2022-04-05,176,1,0
P028,2022-04-06,175,1,0
P028,2022-04-07,174,1,0
P028,2022-04-08,172,2,0
P028,2022-04-09,171,1,0
P028,2022-04-10,169,2,0
P028,2022-04-11,167,2,0
P028,2022-04-12,166,1,0
P028,2022-04-13,165,1,0
P028,2022-04-14,164,1,0
P028,2022-04-15,163,1,0
P028,2022-04-16,162,1,0
P028,2022-04-17,159,3,0
P028,2022-04-18,158,1,0
P028,2022-04-19,157,1,0
P028,2022-04-20,156,1,0
P028,2022-04-21,155,1,0
P028,2022-04-22,155,0,0
P028,2022-04-23,152,3,0
P028,2022-04-24,150,2,0
P028,2022-04-25,149,1,0
P028,2022-04-26,148,1,0
P028,2022-04-27,147,1,0
P028,2022-04-28,146,1,0
P028,2022-04-29,144,2,0
P028,2022-04-30,142,2,0
P028,2022-05-01,194,3,0
P028,2022-05-02,193,1,0
P028,2022-05-03,192,1,0
P028,2022-05-04,191,1,0
P028,2022-05-05,190,1,0
P028,2022-05-06,189,1,0
P028,2022-05-07,186,3,0
P028,2022-05-08,184,2,0
P028,2022-05-09,183,1,0
P028,2022-05-10,182,1,0
P028,2022-05-11,180,2,0
P028,2022-05-12,179,1,0
P028,2022-05-13,178,1,0
P028,2022-05-14,175,3,0
P028,2022-05-15,173,2,0
P028,2022-05-16,171,2,0
P028,2022-05-17,170,1,0
P028,2022-05-18,169,1,0
P028,2022-05-19,168,1,0
P028,2022-05-20,167,1,0
P028,2022-05-21,166,1,0
P028,2022-05-22,164,2,0
P028,2022-05-23,163,1,0
P028,2022-05-24,162,1,0
P028,2022-05-25,160,2,0
P028,2022-05-26,158,2,0
P028,2022-05-27,157,1,0
P028,2022-05-28,155,2,0
P028,2022-05-29,153,2,0
P028,2022-05-30,152,1,0
P028,2022-05-31,151,1,0
P028,2022-06-01,204,2,0
P028,2022-06-02,202,2,0
P028,2022-06-03,201,1,0
P028,2022-06-04,199,2,0
P028,2022-06-05,197,2,0
P028,2022-06-06,196,1,0
P028,2022-06-07,195,1,0
P028,2022-06-08,193,2,0
P028,2022-06-09,191,2,0
P028,2022-06-10,189,2,0
P028,2022-06-11,186,3,0
P028,2022-06-12,183,3,0
P028,2022-06-13,182,1,0
P028,2022-06-14,181,1,0
P028,2022-06-15,180,1,0
P028,2022-06-16,179,1,0
P028,2022-06-17,177,2,0
P028,2022-06-18,175,2,0
P028,2022-06-19,174,1,0
P028,2022-06-20,173,1,0
P028,2022-06-21,171,2,0
P028,2022-06-22,170,1,0
P028,2022-06-23,169,1,0
P028,2022-06-24,167,2,0
P028,2022-06-25,166,1,0
P028,2022-06-26,164,2,0
P028,2022-06-27,162,2,0
P028,2022-06-28,160,2,0
P028,2022-06-29,158,2,0
P028,2022-06-30,157,1,0
P028,2022-07-01,210,2,0
P028,2022-07-02,208,2,0
P028,2022-07-03,206,2,0
P028,2022-07-04,204,2,0
P028,2022-07-05,203,1,0
P028,2022-07-06,202,1,0
P028,2022-07-07,201,1,0
P028,2022-07-08,200,1,0
P028,2022-07-09,197,3,0
P028,2022-07-10,194,3,0
P028,2022-07-11,193,1,0
P028,2022-07-12,191,2,0
P028,2022-07-13,190,1,0
P028,2022-07-14,189,1,0
P028,2022-07-15,187,2,0
P028,2022-07-16,185,2,0
P028,2022-07-17,182,3,0
P028,2022-07-18,180,2,0
P028,2022-07-19,178,2,0
P028,2022-07-20,176,2,0
P028,2022-07-21,174,2,0
P028,2022-07-22,172,2,0
P028,2022-07-23,169,3,0
P028,2022-07-24,166,3,0
P028,2022-07-25,165,1,0
P028,2022-07-26,164,1,0
P028,2022-07-27,162,2,0
P028,2022-07-28,160,2,0
P028,2022-07-29,159,1,0
P028,2022-07-30,156,3,0
P028,2022-07-31,153,3,0
P028,2022-08-01,206,2,0
P028,2022-08-02,205,1,0
P028,2022-08-03,204,1,0
P028,2022-08-04,203,1,0
P028,2022-08-05,201,2,0
P028,2022-08-06,199,2,0
P028,2022-08-07,196,3,0
P028,2022-08-08,195,1,0
P028,2022-08-09,193,2,0
P028,2022-08-10,192,1,0
P028,2022-08-11,191,1,0
P028,2022-08-12,190,1,0
P028,2022-08-13,187,3,0
P028,2022-08-14,186,1,0
P028,2022-08-15,184,2,0
P028,2022-08-16,183,1,0
P028,2022-08-17,182,1,0
P028,2022-08-18,180,2,0
P028,2022-08-19,179,1,0
P028,2022-08-20,176,3,0
P028,2022-08-21,175,1,0
P028,2022-08-22,174,1,0
P028,2022-08-23,172,2,0
P028,2022-08-24,171,1,0
P028,2022-08-25,170,1,0
P028,2022-08-26,169,1,0
P028,2022-08-27,167,2,0
P028,2022-08-28,165,2,0
P028,2022-08-29,163,2,0
P028,2022-08-30,161,2,0
P028,2022-08-31,160,1,0
P028,2022-09-01,213,2,0
P028,2022-09-02,211,2,0
P028,2022-09-03,209,2,0
P028,2022-09-04,206,3,0
P028,2022-09-05,205,1,0
P028,2022-09-06,203,2,0
P028,2022-09-07,202,1,0
P028,2022-09-08,200,2,0
P028,2022-09-09,199,1,0
P028,2022-09-10,197,2,0
P028,2022-09-11,194,3,0
P028,2022-09-12,193,1,0
P028,2022-09-13,191,2,0
P028,2022-09-14,189,2,0
P028,2022-09-15,188,1,0
P028,2022-09-16,186,2,0
P028,2022-09-17,185,1,0
P028,2022-09-18,182,3,0
P028,2022-09-19,181,1,0
P028,2022-09-20,180,1,0
P028,2022-09-21,179,1,0
P028,2022-09-22,178,1,0
P028,2022-09-23,177,1,0
P028,2022-09-24,173,4,0
P028,2022-09-25,171,2,0
P028,2022-09-26,169,2,0
P028,2022-09-27,167,2,0
P028,2022-09-28,166,1,0
P028,2022-09-29,165,1,0
P028,2022-09-30,163,2,0
P028,2022-10-01,189,4,0
P028,2022-10-02,187,2,0
P028,2022-10-03,185,2,0
P028,2022-10-04,183,2,0
P028,2022-10-05,182,1,0
P028,2022-10-06,179,3,0
P028,2022-10-07,177,2,0
P028,2022-10-08,175,2,0
P028,2022-10-09,173,2,0
P028,2022-10-10,170,3,0
P028,2022-10-11,168,2,0
P028,2022-10-12,167,1,0
P028,2022-10-13,165,2,0
P028,2022-10-14,163,2,0
P028,2022-10-15,160,3,0
P028,2022-10-16,156,4,0
P028,2022-10-17,154,2,0
P028,2022-10-18,153,1,0
P028,2022-10-19,151,2,0
P028,2022-10-20,150,1,0
P028,2022-10-21,148,2,0
P028,2022-10-22,146,2,0
P028,2022-10-23,143,3,0
P028,2022-10-24,142,1,0
P028,2022-10-25,140,2,0
P028,2022-10-26,138,2,0
P028,2022-10-27,136,2,0
P028,2022-10-28,134,2,0
P028,2022-10-29,132,2,0
P028,2022-10-30,129,3,0
P028,2022-10-31,128,1,0
P028,2022-11-01,156,2,0
P028,2022-11-02,154,2,0
P028,2022-11-03,152,2,0
P028,2022-11-04,149,3,0
P028,2022-11-05,144,5,0
P028,2022-11-06,137,7,0
P028,2022-11-07,134,3,0
P028,2022-11-08,132,2,0
P028,2022-11-09,130,2,0
P028,2022-11-10,126,4,0
P028,2022-11-11,124,2,0
P028,2022-11-12,120,4,0
P028,2022-11-13,115,5,0
P028,2022-11-14,112,3,0
P028,2022-11-15,109,3,0
P028,2022-11-16,106,3,0
P028,2022-11-17,104,2,0
P028,2022-11-18,101,3,0
P028,2022-11-19,98,3,0
P028,2022-11-20,93,5,0
P028,2022-11-21,89,4,0
P028,2022-11-22,85,4,0
P028,2022-11-23,82,3,0
P028,2022-11-24,79,3,0
P028,2022-11-25,76,3,0
P028,2022-11-26,72,4,0
P028,2022-11-27,66,6,0
P028,2022-11-28,63,3,0
P028,2022-11-29,61,2,0
P028,2022-11-30,58,3,0
P028,2022-12-01,86,2,0
P028,2022-12-02,85,1,0
P028,2022-12-03,79,6,0
P028,2022-12-04,76,3,0
P028,2022-12-05,73,3,0
P028,2022-12-06,71,2,0
P028,2022-12-07,68,3,0
P028,2022-12-08,65,3,0
P028,2022-12-09,63,2,0
P028,2022-12-10,58,5,0
P028,2022-12-11,55,3,0
P028,2022-12-12,52,3,0
P028,2022-12-13,50,2,0
P028,2022-12-14,47,3,0
P028,2022-12-15,45,2,0
P028,2022-12-16,42,3,0
P028,2022-12-17,39,3,0
P028,2022-12-18,35,4,0
P028,2022-12-19,32,3,0
P028,2022-12-20,31,1,0
P028,2022-12-21,29,2,0
P028,2022-12-22,25,4,0
P028,2022-12-23,24,1,0
P028,2022-12-24,21,3,0
P028,2022-12-25,16,5,0
P028,2022-12-26,14,2,0
P028,2022-12-27,12,2,0
P028,2022-12-28,9,3,0
P028,2022-12-29,7,2,0
P028,2022-12-30,5,2,0
P028,2022-12-31,0,5,1
P028,2023-01-01,53,2,0
P028,2023-01-02,53,0,0
P028,2023-01-03,52,1,0
P028,2023-01-04,52,0,0
P028,2023-01-05,51,1,0
P028,2023-01-06,50,1,0
P028,2023-01-07,49,1,0
P028,2023-01-08,48,1,0
P028,2023-01-09,48,0,0
P028,2023-01-10,48,0,0
P028,2023-01-11,48,0,0
P028,2023-01-12,47,1,0
P028,2023-01-13,46,1,0
P028,2023-01-14,45,1,0
P028,2023-01-15,44,1,0
P028,2023-01-16,44,0,0
P028,2023-01-17,43,1,0
P028,2023-01-18,42,1,0
P028,2023-01-19,42,0,0
P028,2023-01-20,42,0,0
P028,2023-01-21,41,1,0
P028,2023-01-22,40,1,0
P028,2023-01-23,39,1,0
P028,2023-01-24,38,1,0
P028,2023-01-25,38,0,0
P028,2023-01-26,38,0,0
P028,2023-01-27,38,0,0
P028,2023-01-28,37,1,0
P028,2023-01-29,36,1,0
P028,2023-01-30,35,1,0
P028,2023-01-31,34,1,0
P028,2023-02-01,88,1,0
P028,2023-02-02,88,0,0
P028,2023-02-03,87,1,0
P028,2023-02-04,86,1,0
P028,2023-02-05,85,1,0
P028,2023-02-06,84,1,0
P028,2023-02-07,83,1,0
P028,2023-02-08,83,0,0
P028,2023-02-09,82,1,0
P028,2023-02-10,81,1,0
P028,2023-02-11,80,1,0
P028,2023-02-12,78,2,0
P028,2023-02-13,77,1,0
P028,2023-02-14,76,1,0
P028,2023-02-15,75,1,0
P028,2023-02-16,74,1,0
P028,2023-02-17,74,0,0
P028,2023-02-18,73,1,0
P028,2023-02-19,71,2,0
P028,2023-02-20,70,1,0
P028,2023-02-21,70,0,0
P028,2023-02-22,70,0,0
P028,2023-02-23,69,1,0
P028,2023-02-24,69,0,0
P028,2023-02-25,68,1,0
P028,2023-02-26,66,2,0
P028,2023-02-27,65,1,0
P028,2023-02-28,65,0,0
P028,2023-03-01,119,1,0
P028,2023-03-02,118,1,0
P028,2023-03-03,117,1,0
P028,2023-03-04,115,2,0
P028,2023-03-05,114,1,0
P028,2023-03-06,113,1,0
P028,2023-03-07,112,1,0
P028,2023-03-08,111,1,0
P028,2023-03-09,110,1,0
P028,2023-03-10,109,1,0
P028,2023-03-11,106,3,0
P028,2023-03-12,104,2,0
P028,2023-03-13,102,2,0
P028,2023-03-14,101,1,0
P028,2023-03-15,101,0,0
P028,2023-03-16,100,1,0
P028,2023-03-17,98,2,0
P028,2023-03-18,97,1,0
P028,2023-03-19,95,2,0
P028,2023-03-20,94,1,0
P028,2023-03-21,93,1,0
P028,2023-03-22,92,1,0
P028,2023-03-23,91,1,0
P028,2023-03-24,89,2,0
P028,2023-03-25,88,1,0
P028,2023-03-26,86,2,0
P028,2023-03-27,84,2,0
P028,2023-03-28,83,1,0
P028,2023-03-29,83,0,0
P028,2023-03-30,83,0,0
P028,2023-03-31,82,1,0
P028,2023-04-01,135,2,0
P028,2023-04-02,134,1,0
P028,2023-04-03,132,2,0
P028,2023-04-04,131,1,0
P028,2023-04-05,130,1,0
P028,2023-04-06,129,1,0
P028,2023-04-07,127,2,0
P028,2023-04-08,124,3,0
P028,2023-04-09,123,1,0
P028,2023-04-10,122,1,0
P028,2023-04-11,121,1,0
P028,2023-04-12,120,1,0
P028,2023-04-13,119,1,0
P028,2023-04-14,118,1,0
P028,2023-04-15,116,2,0
P028,2023-04-16,114,2,0
P028,2023-04-17,113,1,0
P028,2023-04-18,111,2,0
P028,2023-04-19,110,1,0
P028,2023-04-20,109,1,0
P028,2023-04-21,108,1,0
P028,2023-04-22,106,2,0
P028,2023-04-23,104,2,0
P028,2023-04-24,103,1,0
P028,2023-04-25,102,1,0
P028,2023-04-26,101,1,0
P028,2023-04-27,99,2,0
P028,2023-04-28,97,2,0
P028,2023-04-29,94,3,0
P028,2023-04-30,92,2,0
P028,2023-05-01,145,2,0
P028,2023-05-02,144,1,0
P028,2023-05-03,142,2,0
P028,2023-05-04,141,1,0
P028,2023-05-05,140,1,0
P028,2023-05-06,137,3,0
P028,2023-05-07,134,3,0
P028,2023-05-08,133,1,0
P028,2023-05-09,131,2,0
P028,2023-05-10,129,2,0
P028,2023-05-11,128,1,0
P028,2023-05-12,127,1,0
P028,2023-05-13,124,3,0
P028,2023-05-14,123,1,0
P028,2023-05-15,121,2,0
P028,2023-05-16,119,2,0
P028,2023-05-17,118,1,0
P028,2023-05-18,117,1,0
P028,2023-05-19,116,1,0
P028,2023-05-20,115,1,0
P028,2023-05-21,113,2,0
P028,2023-05-22,112,1,0
P028,2023-05-23,111,1,0
P028,2023-05-24,110,1,0
P028,2023-05-25,109,1,0
P028,2023-05-26,108,1,0
P028,2023-05-27,107,1,0
P028,2023-05-28,104,3,0
P028,2023-05-29,103,1,0
P028,2023-05-30,101,2,0
P028,2023-05-31,100,1,0
P028,2023-06-01,154,1,0
P028,2023-06-02,153,1,0
P028,2023-06-03,151,2,0
P028,2023-06-04,149,2,0
P028,2023-06-05,147,2,0
P028,2023-06-06,145,2,0
P028,2023-06-07,143,2,0
P028,2023-06-08,141,2,0
P028,2023-06-09,139,2,0
P028,2023-06-10,136,3,0
P028,2023-06-11,134,2,0
P028,2023-06-12,132,2,0
P028,2023-06-13,131,1,0
P028,2023-06-14,129,2,0
P028,2023-06-15,128,1,0
P028,2023-06-16,126,2,0
P028,2023-06-17,123,3,0
P028,2023-06-18,122,1,0
P028,2023-06-19,121,1,0
P028,2023-06-20,120,1,0
P028,2023-06-21,119,1,0
P028,2023-06-22,117,2,0
P028,2023-06-23,115,2,0
P028,2023-06-24,113,2,0
P028,2023-06-25,111,2,0
P028,2023-06-26,110,1,0
P028,2023-06-27,109,1,0
P028,2023-06-28,108,1,0
P028,2023-06-29,106,2,0
P028,2023-06-30,105,1,0
P028,2023-07-01,158,2,0
P028,2023-07-02,156,2,0
P028,2023-07-03,155,1,0
P028,2023-07-04,154,1,0
P028,2023-07-05,153,1,0
P028,2023-07-06,152,1,0
P028,2023-07-07,151,1,0
P028,2023-07-08,148,3,0
P028,2023-07-09,146,2,0
P028,2023-07-10,145,1,0
P028,2023-07-11,144,1,0
P028,2023-07-12,142,2,0
P028,2023-07-13,141,1,0
P028,2023-07-14,139,2,0
P028,2023-07-15,136,3,0
P028,2023-07-16,134,2,0
P028,2023-07-17,132,2,0
P028,2023-07-18,130,2,0
P028,2023-07-19,129,1,0
P028,2023-07-20,128,1,0
P028,2023-07-21,127,1,0
P028,2023-07-22,125,2,0
P028,2023-07-23,123,2,0
P028,2023-07-24,121,2,0
P028,2023-07-25,120,1,0
P028,2023-07-26,119,1,0
P028,2023-07-27,118,1,0
P028,2023-07-28,117,1,0
P028,2023-07-29,114,3,0
P028,2023-07-30,110,4,0
P028,2023-07-31,109,1,0
P028,2023-08-01,163,1,0
P028,2023-08-02,162,1,0
P028,2023-08-03,161,1,0
P028,2023-08-04,160,1,0
P028,2023-08-05,157,3,0
P028,2023-08-06,155,2,0
P028,2023-08-07,153,2,0
P028,2023-08-08,152,1,0
P028,2023-08-09,151,1,0
P028,2023-08-10,150,1,0
P028,2023-08-11,149,1,0
P028,2023-08-12,147,2,0
P028,2023-08-13,145,2,0
P028,2023-08-14,144,1,0
P028,2023-08-15,143,1,0
P028,2023-08-16,142,1,0
P028,2023-08-17,140,2,0
P028,2023-08-18,139,1,0
P028,2023-08-19,137,2,0
P028,2023-08-20,134,3,0
P028,2023-08-21,133,1,0
P028,2023-08-22,132,1,0
P028,2023-08-23,131,1,0
P028,2023-08-24,130,1,0
P028,2023-08-25,128,2,0
P028,2023-08-26,126,2,0
P028,2023-08-27,123,3,0
P028,2023-08-28,122,1,0
P028,2023-08-29,120,2,0
P028,2023-08-30,118,2,0
P028,2023-08-31,117,1,0
P028,2023-09-01,171,1,0
P028,2023-09-02,169,2,0
P028,2023-09-03,165,4,0
P028,2023-09-04,163,2,0
P028,2023-09-05,162,1,0
P028,2023-09-06,161,1,0
P028,2023-09-07,160,1,0
P028,2023-09-08,159,1,0
P028,2023-09-09,156,3,0
P028,2023-09-10,153,3,0
P028,2023-09-11,152,1,0
P028,2023-09-12,150,2,0
P028,2023-09-13,148,2,0
P028,2023-09-14,147,1,0
P028,2023-09-15,145,2,0
P028,2023-09-16,143,2,0
P028,2023-09-17,140,3,0
P028,2023-09-18,138,2,0
P028,2023-09-19,136,2,0
P028,2023-09-20,134,2,0
P028,2023-09-21,133,1,0
P028,2023-09-22,131,2,0
P028,2023-09-23,128,3,0
P028,2023-09-24,126,2,0
P028,2023-09-25,124,2,0
P028,2023-09-26,122,2,0
P028,2023-09-27,121,1,0
P028,2023-09-28,120,1,0
P028,2023-09-29,118,2,0
P028,2023-09-30,116,2,0
P028,2023-10-01,144,2,0
P028,2023-10-02,143,1,0
P028,2023-10-03,141,2,0
P028,2023-10-04,140,1,0
P028,2023-10-05,139,1,0
P028,2023-10-06,137,2,0
P028,2023-10-07,135,2,0
P028,2023-10-08,133,2,0
P028,2023-10-09,132,1,0
P028,2023-10-10,130,2,0
P028,2023-10-11,128,2,0
P028,2023-10-12,127,1,0
P028,2023-10-13,125,2,0
P028,2023-10-14,122,3,0
P028,2023-10-15,120,2,0
P028,2023-10-16,119,1,0
P028,2023-10-17,118,1,0
P028,2023-10-18,117,1,0
P028,2023-10-19,116,1,0
P028,2023-10-20,114,2,0
P028,2023-10-21,110,4,0
P028,2023-10-22,108,2,0
P028,2023-10-23,107,1,0
P028,2023-10-24,105,2,0
P028,2023-10-25,103,2,0
P028,2023-10-26,102,1,0
P028,2023-10-27,101,1,0
P028,2023-10-28,99,2,0
P028,2023-10-29,95,4,0
P028,2023-10-30,94,1,0
P028,2023-10-31,93,1,0
P028,2023-11-01,120,3,0
P028,2023-11-02,118,2,0
P028,2023-11-03,115,3,0
P028,2023-11-04,108,7,0
P028,2023-11-05,101,7,0
P028,2023-11-06,97,4,0
P028,2023-11-07,95,2,0
P028,2023-11-08,91,4,0
P028,2023-11-09,87,4,0
P028,2023-11-10,84,3,0
P028,2023-11-11,80,4,0
P028,2023-11-12,75,5,0
P028,2023-11-13,73,2,0
P028,2023-11-14,70,3,0
P028,2023-11-15,66,4,0
P028,2023-11-16,64,2,0
P028,2023-11-17,62,2,0
P028,2023-11-18,56,6,0
P028,2023-11-19,50,6,0
P028,2023-11-20,46,4,0
P028,2023-11-21,44,2,0
P028,2023-11-22,42,2,0
P028,2023-11-23,39,3,0
P028,2023-11-24,37,2,0
P028,2023-11-25,32,5,0
P028,2023-11-26,29,3,0
P028,2023-11-27,27,2,0
P028,2023-11-28,24,3,0
P028,2023-11-29,20,4,0
P028,2023-11-30,18,2,0
P028,2023-12-01,45,3,0
P028,2023-12-02,41,4,0
P028,2023-12-03,38,3,0
P028,2023-12-04,36,2,0
P028,2023-12-05,34,2,0
P028,2023-12-06,31,3,0
P028,2023-12-07,28,3,0
P028,2023-12-08,25,3,0
P028,2023-12-09,22,3,0
P028,2023-12-10,18,4,0
P028,2023-12-11,17,1,0
P028,2023-12-12,14,3,0
P028,2023-12-13,12,2,0
P028,2023-12-14,9,3,0
P028,2023-12-15,6,3,0
P028,2023-12-16,1,5,0
P028,2023-12-17,0,1,1
P028,2023-12-18,0,0,1
P028,2023-12-19,0,0,1
P028,2023-12-20,0,0,1
P028,2023-12-21,0,0,1
P028,2023-12-22,0,0,1
P028,2023-12-23,0,0,1
P028,2023-12-24,0,0,1
P028,2023-12-25,0,0,1
P028,2023-12-26,0,0,1
P028,2023-12-27,0,0,1
P028,2023-12-28,0,0,1
P028,2023-12-29,0,0,1
P028,2023-12-30,0,0,1
P028,2023-12-31,0,0,1
P028,2024-01-01,54,1,0
P028,2024-01-02,53,1,0
P028,2024-01-03,52,1,0
P028,2024-01-04,51,1,0
P028,2024-01-05,50,1,0
P028,2024-01-06,48,2,0
P028,2024-01-07,47,1,0
P028,2024-01-08,47,0,0
P028,2024-01-09,47,0,0
P028,2024-01-10,46,1,0
P028,2024-01-11,46,0,0
P028,2024-01-12,46,0,0
P028,2024-01-13,44,2,0
P028,2024-01-14,42,2,0
P028,2024-01-15,41,1,0
P028,2024-01-16,40,1,0
P028,2024-01-17,39,1,0
P028,2024-01-18,38,1,0
P028,2024-01-19,37,1,0
P028,2024-01-20,36,1,0
P028,2024-01-21,35,1,0
P028,2024-01-22,34,1,0
P028,2024-01-23,34,0,0
P028,2024-01-24,33,1,0
P028,2024-01-25,32,1,0
P028,2024-01-26,32,0,0
P028,2024-01-27,31,1,0
P028,2024-01-28,30,1,0
P028,2024-01-29,29,1,0
P028,2024-01-30,28,1,0
P028,2024-01-31,28,0,0
P028,2024-02-01,83,0,0
P028,2024-02-02,82,1,0
P028,2024-02-03,81,1,0
P028,2024-02-04,80,1,0
P028,2024-02-05,80,0,0
P028,2024-02-06,80,0,0
P028,2024-02-07,79,1,0
P028,2024-02-08,78,1,0
P028,2024-02-09,78,0,0
